16 0 91 0.0011375 0.0007250000000000001 35 0.0004375 0.0006737364803754106 39 0.0004875 0.0006738016535100095 39 0.0004875 3.4641016151377544 4.795831523312719 4.795831523312719 15 21 30 30 0.022183656692504883 0.020125627517700195 0.025130271911621094 0.01090240478515625 0.007000446319580078 0.010052680969238281 0.010050535202026367
32 0 91 0.0011375 0.00048750000000000003 54 0.000675 0.00042929950372431845 58 0.000725 0.000443150205177423 54 0.000675 2.8284271247461903 0.0 2.0 15 17 15 14 0.03564929962158203 0.0786433219909668 0.09419798851013184 0.016217947006225586 0.010155677795410156 0.010106801986694336 0.0075910091400146484
64 0 91 0.0011375 6.25e-05 88 0.0011 2.9299503724318464e-05 90 0.001125 5.559959289910959e-05 88 0.0011 2.8284271247461903 0.0 0.0 15 17 15 15 0.02910017967224121 0.023470640182495117 0.09262561798095703 0.008076906204223633 0.010103464126586914 0.011004924774169922 0.011964559555053711
69 0 91 0.0011375 0.0 91 0.0011375 4.0237825467734817e-35 91 0.0011375 5.0014043226915536e-05 87 0.0010875 0.0 0.0 2.0 15 15 15 14 0.05649995803833008 0.06481242179870605 0.13540172576904297 0.01512908935546875 0.013817548751831055 0.012117385864257812 0.009000062942504883
